311;Борисоглебский,Борисоглебского,Борисоглебскому,Борисоглебский,Борисоглебским,Борисоглебском;Борисоглебский
312;Боровичи,Боровичей,Боровичам,Боровичи,Боровичами,Боровичах;Боровичи
313;Боровлянка,Боровлянки,Боровлянке,Боровлянку,Боровлянкой,Боровлянке;Боровлянка
314;Боровой,Борового,Боровому,Борового,Боровым,Боровом;Боровой
315;Боровск,Боровска,Боровску,Боровск,Боровском,Боровске;Боровск
316;Борогонцы,Борогонцев,Борогонцам,Борогонцы,Борогонцами,Борогонцах;Борогонцы
317;Бородино,Бородина,Бородино,Бородино,Бородино,Бородине;Бородино
318;Борское,Борского,Борскому,Борское,Борским,Борском;Борское
319;Ботлих,Ботлиха,Ботлиху,Ботлих,Ботлихом,Ботлихе;Ботлих
320;Бохан,Бохана,Бохану,Бохан,Боханом,Бохане;Бохан
321;Бошняково,Бошнякова,Бошнякову,Бошняково,Бошняковом,Бошнякове;Бошняково
322;Братск,Братска,Братску,Братск,Братском,Братске;Братск
323;Бреды,Бредов,Бредам,Бреды,Бредами,Бредах;Бреды
324;Брежнев,Брежнева,Брежневу,Брежнев,Брежневом,Брежневе;Брежнев
325;Брейтово,Брейтова,Брейтову,Брейтово,Брейтовом,Брейтове;Брейтово
326;Бронницы,Бронниц,Бронницам,Бронницы,Бронницами,Бронницах;Бронницы
327;Брянск,Брянска,Брянску,Брянск,Брянском,Брянске;Брянск
328;Бугульма,Бугульмы,Бугульме,Бугульму,Бугульмой,Бугульме;Бугульма
329;Бугуруслан,Бугуруслана,Бугуруслану,Бугуруслан,Бугурусланом,Бугуруслане;Бугуруслан
330;Буденновск,Буденновска,Буденновску,Буденновск,Буденновском,Буденновске;Буденновск
331;Будогощь,Будогощи,Будогощи,Будогощь,Будогощью,Будогощи;Будогощь
332;Бузулук,Бузулука,Бузулуку,Бузулук,Бузулуком,Бузулуке;Бузулук
333;Буинск,Буинска,Буинску,Буинск,Буинском,Буинске;Буинск
334;Буй,Буя,Бую,Буй,Буем,Буе;Буй
335;Буйнакск,Буйнакска,Буйнакску,Буйнакск,Буйнакском,Буйнакске;Буйнакск
336;Букачача,Букачачи,Букачаче,Букачачу,Букачачей,Букачаче;Букачача
337;Буланаш,Буланаша,Буланашу,Буланаш,Буланашем,Буланаше;Буланаш
